Action,Reward,Jumping,Enemy state,Distance,Life,EnemyLife,Action2,Jumping2,Enemy state2,Distance2,Life2,EnemyLife2
0,-1.978021978021978,0,2,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0
0,12.0,0,3,0,0,0,0.0,0.0,9.0,0.0,0.0,0.0
0,7.5,0,5,0,0,0,0.0,0.0,25.0,0.0,0.0,0.0
0,9.545454545454545,0,6,0,0,0,0.0,0.0,36.0,0.0,0.0,0.0
0,13.600966625966626,0,7,0,0,0,0.0,0.0,49.0,0.0,0.0,0.0
0,-20.454545454545453,0,9,0,0,0,0.0,0.0,81.0,0.0,0.0,0.0
0,0.1254180602006687,0,12,0,0,0,0.0,0.0,144.0,0.0,0.0,0.0
0,100.0,0,13,0,0,0,0.0,0.0,169.0,0.0,0.0,0.0
0,12.050781538996644,0,17,0,0,0,0.0,0.0,289.0,0.0,0.0,0.0
0,-10.714285714285714,0,18,0,0,0,0.0,0.0,324.0,0.0,0.0,0.0
0,24.0,0,19,0,0,0,0.0,0.0,361.0,0.0,0.0,0.0
0,6.491228070175438,0,24,0,0,0,0.0,0.0,576.0,0.0,0.0,0.0
0,13.333333333333334,0,28,0,0,0,0.0,0.0,784.0,0.0,0.0,0.0
0,17.5,0,34,0,0,0,0.0,0.0,1156.0,0.0,0.0,0.0
0,-44.78260869565217,0,37,0,0,0,0.0,0.0,1369.0,0.0,0.0,0.0
0,100.0,0,39,0,0,0,0.0,0.0,1521.0,0.0,0.0,0.0
0,21.420087620292776,0,44,0,0,0,0.0,0.0,1936.0,0.0,0.0,0.0
0,0.5274509803921571,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0
0,17.58330388208326,0,1,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0
0,20.04286920855292,0,2,0,1,0,0.0,0.0,4.0,0.0,1.0,0.0
0,-6.963890935887989,0,3,0,1,0,0.0,0.0,9.0,0.0,1.0,0.0
0,15.35822255084986,0,5,0,1,0,0.0,0.0,25.0,0.0,1.0,0.0
0,2.8000000000000003,0,6,0,1,0,0.0,0.0,36.0,0.0,1.0,0.0
0,7.317013303969825,0,7,0,1,0,0.0,0.0,49.0,0.0,1.0,0.0
0,11.191252587991718,0,8,0,1,0,0.0,0.0,64.0,0.0,1.0,0.0
0,-1.9694031458737342,0,10,0,1,0,0.0,0.0,100.0,0.0,1.0,0.0
0,7.5,0,11,0,1,0,0.0,0.0,121.0,0.0,1.0,0.0
0,7.148376623376623,0,12,0,1,0,0.0,0.0,144.0,0.0,1.0,0.0
0,32.32336956521739,0,14,0,1,0,0.0,0.0,196.0,0.0,1.0,0.0
0,4.375,0,16,0,1,0,0.0,0.0,256.0,0.0,1.0,0.0
0,5.735714285714286,0,17,0,1,0,0.0,0.0,289.0,0.0,1.0,0.0
0,-0.5238095238095241,0,18,0,1,0,0.0,0.0,324.0,0.0,1.0,0.0
0,5.45151919654208,0,19,0,1,0,0.0,0.0,361.0,0.0,1.0,0.0
0,-7.894736842105263,0,21,0,1,0,0.0,0.0,441.0,0.0,1.0,0.0
0,21.959905902920607,0,23,0,1,0,0.0,0.0,529.0,0.0,1.0,0.0
0,8.585837141874293,0,24,0,1,0,0.0,0.0,576.0,0.0,1.0,0.0
0,12.500000000000002,0,25,0,1,0,0.0,0.0,625.0,0.0,1.0,0.0
0,12.631578947368421,0,28,0,1,0,0.0,0.0,784.0,0.0,1.0,0.0
0,-4.980769230769231,0,29,0,1,0,0.0,0.0,841.0,0.0,1.0,0.0
0,7.396465304592671,0,32,0,1,0,0.0,0.0,1024.0,0.0,1.0,0.0
0,23.672094433946558,0,33,0,1,0,0.0,0.0,1089.0,0.0,1.0,0.0
0,9.641693539612275,0,34,0,1,0,0.0,0.0,1156.0,0.0,1.0,0.0
0,-6.5,0,36,0,1,0,0.0,0.0,1296.0,0.0,1.0,0.0
0,24.166666666666668,0,37,0,1,0,0.0,0.0,1369.0,0.0,1.0,0.0
0,12.960526315789474,0,39,0,1,0,0.0,0.0,1521.0,0.0,1.0,0.0
0,10.931006626412021,0,43,0,1,0,0.0,0.0,1849.0,0.0,1.0,0.0
0,18.025159102567766,0,44,0,1,0,0.0,0.0,1936.0,0.0,1.0,0.0
0,10.5,0,0,0,2,0,0.0,0.0,0.0,0.0,4.0,0.0
0,17.5,0,1,0,2,0,0.0,0.0,1.0,0.0,4.0,0.0
0,7.4148818023490675,0,2,0,2,0,0.0,0.0,4.0,0.0,4.0,0.0
0,23.30342672762172,0,5,0,2,0,0.0,0.0,25.0,0.0,4.0,0.0
0,30.642013497290783,0,6,0,2,0,0.0,0.0,36.0,0.0,4.0,0.0
0,12.139892386691844,0,7,0,2,0,0.0,0.0,49.0,0.0,4.0,0.0
0,-4.891304347826087,0,9,0,2,0,0.0,0.0,81.0,0.0,4.0,0.0
0,2.9391891891891886,0,10,0,2,0,0.0,0.0,100.0,0.0,4.0,0.0
0,10.0,0,11,0,2,0,0.0,0.0,121.0,0.0,4.0,0.0
0,6.92481552264161,0,12,0,2,0,0.0,0.0,144.0,0.0,4.0,0.0
0,15.0,0,13,0,2,0,0.0,0.0,169.0,0.0,4.0,0.0
0,8.75,0,14,0,2,0,0.0,0.0,196.0,0.0,4.0,0.0
0,-0.39999999999999997,0,17,0,2,0,0.0,0.0,289.0,0.0,4.0,0.0
0,3.8639114330412734,0,18,0,2,0,0.0,0.0,324.0,0.0,4.0,0.0
0,9.446297448325845,0,19,0,2,0,0.0,0.0,361.0,0.0,4.0,0.0
0,12.16805414268096,0,21,0,2,0,0.0,0.0,441.0,0.0,4.0,0.0
0,11.84485416973807,0,24,0,2,0,0.0,0.0,576.0,0.0,4.0,0.0
0,11.177884615384615,0,28,0,2,0,0.0,0.0,784.0,0.0,4.0,0.0
0,-5.078405683244393,0,29,0,2,0,0.0,0.0,841.0,0.0,4.0,0.0
0,12.594916987195091,0,30,0,2,0,0.0,0.0,900.0,0.0,4.0,0.0
0,1.5770873396209455,0,32,0,2,0,0.0,0.0,1024.0,0.0,4.0,0.0
0,99.16666666666667,0,33,0,2,0,0.0,0.0,1089.0,0.0,4.0,0.0
0,11.083333333333332,0,34,0,2,0,0.0,0.0,1156.0,0.0,4.0,0.0
0,-2.25,0,35,0,2,0,0.0,0.0,1225.0,0.0,4.0,0.0
0,0.0,0,36,0,2,0,0.0,0.0,1296.0,0.0,4.0,0.0
0,-6.0,0,43,0,2,0,0.0,0.0,1849.0,0.0,4.0,0.0
0,-4.977621483375959,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
0,-100.0,0,2,0,0,1,0.0,0.0,4.0,0.0,0.0,1.0
0,0.3383407614557191,0,3,0,0,1,0.0,0.0,9.0,0.0,0.0,1.0
0,1.875,0,6,0,0,1,0.0,0.0,36.0,0.0,0.0,1.0
0,2.247466546139793,0,7,0,0,1,0.0,0.0,49.0,0.0,0.0,1.0
0,1.2162162162162162,0,11,0,0,1,0.0,0.0,121.0,0.0,0.0,1.0
0,-5.769230769230769,0,12,0,0,1,0.0,0.0,144.0,0.0,0.0,1.0
0,4.117647058823529,0,13,0,0,1,0.0,0.0,169.0,0.0,0.0,1.0
0,0.0,0,16,0,0,1,0.0,0.0,256.0,0.0,0.0,1.0
0,3.3870967741935485,0,18,0,0,1,0.0,0.0,324.0,0.0,0.0,1.0
0,-4.285714285714286,0,22,0,0,1,0.0,0.0,484.0,0.0,0.0,1.0
0,-25.0,0,23,0,0,1,0.0,0.0,529.0,0.0,0.0,1.0
0,0.0,0,24,0,0,1,0.0,0.0,576.0,0.0,0.0,1.0
0,4.7727272727272725,0,25,0,0,1,0.0,0.0,625.0,0.0,0.0,1.0
0,-17.142857142857142,0,27,0,0,1,0.0,0.0,729.0,0.0,0.0,1.0
0,3.5294117647058822,0,28,0,0,1,0.0,0.0,784.0,0.0,0.0,1.0
0,-13.806818181818182,0,30,0,0,1,0.0,0.0,900.0,0.0,0.0,1.0
0,0.0,0,33,0,0,1,0.0,0.0,1089.0,0.0,0.0,1.0
0,3.3870967741935485,0,35,0,0,1,0.0,0.0,1225.0,0.0,0.0,1.0
0,-21.428571428571427,0,36,0,0,1,0.0,0.0,1296.0,0.0,0.0,1.0
0,5.333333333333333,0,37,0,0,1,0.0,0.0,1369.0,0.0,0.0,1.0
0,-25.384615384615383,0,38,0,0,1,0.0,0.0,1444.0,0.0,0.0,1.0
0,4.117647058823529,0,43,0,0,1,0.0,0.0,1849.0,0.0,0.0,1.0
0,-0.47439393596823326,0,44,0,0,1,0.0,0.0,1936.0,0.0,0.0,1.0
0,-1.7391304347826086,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0
0,3.7254901960784315,0,1,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0
0,-2.67477175897748,0,2,0,1,1,0.0,0.0,4.0,0.0,1.0,1.0
0,0.0,0,3,0,1,1,0.0,0.0,9.0,0.0,1.0,1.0
0,2.2222222222222223,0,6,0,1,1,0.0,0.0,36.0,0.0,1.0,1.0
0,1.1281918657534842,0,7,0,1,1,0.0,0.0,49.0,0.0,1.0,1.0
0,3.0555555555555554,0,9,0,1,1,0.0,0.0,81.0,0.0,1.0,1.0
0,1.7990956072351418,0,10,0,1,1,0.0,0.0,100.0,0.0,1.0,1.0
0,2.1951219512195124,0,11,0,1,1,0.0,0.0,121.0,0.0,1.0,1.0
0,-4.209486166007905,0,12,0,1,1,0.0,0.0,144.0,0.0,1.0,1.0
0,1.7159090909090908,0,14,0,1,1,0.0,0.0,196.0,0.0,1.0,1.0
0,0.0,0,16,0,1,1,0.0,0.0,256.0,0.0,1.0,1.0
0,2.3146802325581395,0,17,0,1,1,0.0,0.0,289.0,0.0,1.0,1.0
0,5.3050108932461875,0,18,0,1,1,0.0,0.0,324.0,0.0,1.0,1.0
0,-0.8506983067605983,0,19,0,1,1,0.0,0.0,361.0,0.0,1.0,1.0
0,0.45454545454545453,0,21,0,1,1,0.0,0.0,441.0,0.0,1.0,1.0
0,-5.0,0,23,0,1,1,0.0,0.0,529.0,0.0,1.0,1.0
0,0.7451833852931011,0,24,0,1,1,0.0,0.0,576.0,0.0,1.0,1.0
0,2.608695652173913,0,26,0,1,1,0.0,0.0,676.0,0.0,1.0,1.0
0,4.738888888888889,0,28,0,1,1,0.0,0.0,784.0,0.0,1.0,1.0
0,-2.0699641230532175,0,29,0,1,1,0.0,0.0,841.0,0.0,1.0,1.0
0,-3.0024610336341264,0,30,0,1,1,0.0,0.0,900.0,0.0,1.0,1.0
0,-0.9000159413358844,0,32,0,1,1,0.0,0.0,1024.0,0.0,1.0,1.0
0,4.35483870967742,0,34,0,1,1,0.0,0.0,1156.0,0.0,1.0,1.0
0,0.0,0,35,0,1,1,0.0,0.0,1225.0,0.0,1.0,1.0
0,-6.046401515151516,0,36,0,1,1,0.0,0.0,1296.0,0.0,1.0,1.0
0,3.582089552238806,0,37,0,1,1,0.0,0.0,1369.0,0.0,1.0,1.0
0,-5.5,0,39,0,1,1,0.0,0.0,1521.0,0.0,1.0,1.0
0,5.25,0,43,0,1,1,0.0,0.0,1849.0,0.0,1.0,1.0
0,3.174522206216263,0,44,0,1,1,0.0,0.0,1936.0,0.0,1.0,1.0
0,-9.333333333333334,0,45,0,1,1,0.0,0.0,2025.0,0.0,1.0,1.0
0,3.24188596491228,0,0,0,2,1,0.0,0.0,0.0,0.0,4.0,1.0
0,-0.08646080226962582,0,1,0,2,1,0.0,0.0,1.0,0.0,4.0,1.0
0,-1.3861076345431789,0,2,0,2,1,0.0,0.0,4.0,0.0,4.0,1.0
0,-0.09967131688412663,0,3,0,2,1,0.0,0.0,9.0,0.0,4.0,1.0
0,3.4289053631488544,0,5,0,2,1,0.0,0.0,25.0,0.0,4.0,1.0
0,1.8472222222222223,0,6,0,2,1,0.0,0.0,36.0,0.0,4.0,1.0
0,0.9664867280191838,0,7,0,2,1,0.0,0.0,49.0,0.0,4.0,1.0
0,0.0,0,9,0,2,1,0.0,0.0,81.0,0.0,4.0,1.0
0,2.3219083116583517,0,10,0,2,1,0.0,0.0,100.0,0.0,4.0,1.0
0,-0.2678838412880966,0,11,0,2,1,0.0,0.0,121.0,0.0,4.0,1.0
0,2.1715098097824863,0,12,0,2,1,0.0,0.0,144.0,0.0,4.0,1.0
0,0.0,0,13,0,2,1,0.0,0.0,169.0,0.0,4.0,1.0
0,3.180582914665292,0,14,0,2,1,0.0,0.0,196.0,0.0,4.0,1.0
0,1.4738067485245474,0,17,0,2,1,0.0,0.0,289.0,0.0,4.0,1.0
0,0.8252459122765249,0,18,0,2,1,0.0,0.0,324.0,0.0,4.0,1.0
0,1.0523310919694386,0,19,0,2,1,0.0,0.0,361.0,0.0,4.0,1.0
0,0.10975934107173213,0,21,0,2,1,0.0,0.0,441.0,0.0,4.0,1.0
0,-1.5,0,22,0,2,1,0.0,0.0,484.0,0.0,4.0,1.0
0,-1.8611111111111114,0,23,0,2,1,0.0,0.0,529.0,0.0,4.0,1.0
0,0.4470208535912076,0,24,0,2,1,0.0,0.0,576.0,0.0,4.0,1.0
0,1.951015907608373,0,25,0,2,1,0.0,0.0,625.0,0.0,4.0,1.0
0,0.0,0,26,0,2,1,0.0,0.0,676.0,0.0,4.0,1.0
0,1.2121212121212122,0,28,0,2,1,0.0,0.0,784.0,0.0,4.0,1.0
0,-2.5736349467908832,0,29,0,2,1,0.0,0.0,841.0,0.0,4.0,1.0
0,0.6330784610493408,0,30,0,2,1,0.0,0.0,900.0,0.0,4.0,1.0
0,0.44529066507509685,0,32,0,2,1,0.0,0.0,1024.0,0.0,4.0,1.0
0,2.2916666666666665,0,33,0,2,1,0.0,0.0,1089.0,0.0,4.0,1.0
0,3.317870909229359,0,34,0,2,1,0.0,0.0,1156.0,0.0,4.0,1.0
0,3.28125,0,35,0,2,1,0.0,0.0,1225.0,0.0,4.0,1.0
0,5.0,0,36,0,2,1,0.0,0.0,1296.0,0.0,4.0,1.0
0,0.0,0,37,0,2,1,0.0,0.0,1369.0,0.0,4.0,1.0
0,1.2903225806451613,0,38,0,2,1,0.0,0.0,1444.0,0.0,4.0,1.0
0,-5.925925925925926,0,43,0,2,1,0.0,0.0,1849.0,0.0,4.0,1.0
0,0.9666666666666666,0,44,0,2,1,0.0,0.0,1936.0,0.0,4.0,1.0
0,0.028695876303436833,0,45,0,2,1,0.0,0.0,2025.0,0.0,4.0,1.0
0,-18.94736842105263,0,3,0,0,2,0.0,0.0,9.0,0.0,0.0,4.0
0,1.3125,0,6,0,0,2,0.0,0.0,36.0,0.0,0.0,4.0
0,0.0,0,7,0,0,2,0.0,0.0,49.0,0.0,0.0,4.0
0,-6.6,0,18,0,0,2,0.0,0.0,324.0,0.0,0.0,4.0
0,-20.45662100456621,0,19,0,0,2,0.0,0.0,361.0,0.0,0.0,4.0
0,-6.206896551724138,0,30,0,0,2,0.0,0.0,900.0,0.0,0.0,4.0
0,-32.36111111111111,0,34,0,0,2,0.0,0.0,1156.0,0.0,0.0,4.0
0,0.0,0,36,0,0,2,0.0,0.0,1296.0,0.0,0.0,4.0
0,3.3333333333333335,0,38,0,0,2,0.0,0.0,1444.0,0.0,0.0,4.0
0,2.5,0,39,0,0,2,0.0,0.0,1521.0,0.0,0.0,4.0
0,0.9486240966994516,0,44,0,0,2,0.0,0.0,1936.0,0.0,0.0,4.0
0,-3.4782608695652173,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,4.0
0,8.0,0,1,0,1,2,0.0,0.0,1.0,0.0,1.0,4.0
0,1.0073581888270695,0,7,0,1,2,0.0,0.0,49.0,0.0,1.0,4.0
0,-0.16122448979591836,0,11,0,1,2,0.0,0.0,121.0,0.0,1.0,4.0
0,2.6931690929451286,0,12,0,1,2,0.0,0.0,144.0,0.0,1.0,4.0
0,0.33948779035139953,0,13,0,1,2,0.0,0.0,169.0,0.0,1.0,4.0
0,-1.3970588235294117,0,14,0,1,2,0.0,0.0,196.0,0.0,1.0,4.0
0,3.069189789848678,0,17,0,1,2,0.0,0.0,289.0,0.0,1.0,4.0
0,-15.0,0,18,0,1,2,0.0,0.0,324.0,0.0,1.0,4.0
0,-0.06293344663027411,0,19,0,1,2,0.0,0.0,361.0,0.0,1.0,4.0
0,-7.5,0,21,0,1,2,0.0,0.0,441.0,0.0,1.0,4.0
0,0.4855369983297083,0,24,0,1,2,0.0,0.0,576.0,0.0,1.0,4.0
0,2.625,0,25,0,1,2,0.0,0.0,625.0,0.0,1.0,4.0
0,0.14790378863409775,0,26,0,1,2,0.0,0.0,676.0,0.0,1.0,4.0
0,-2.7379460306662273,0,29,0,1,2,0.0,0.0,841.0,0.0,1.0,4.0
0,2.625,0,33,0,1,2,0.0,0.0,1089.0,0.0,1.0,4.0
0,3.0,0,35,0,1,2,0.0,0.0,1225.0,0.0,1.0,4.0
0,-3.0271739130434785,0,36,0,1,2,0.0,0.0,1296.0,0.0,1.0,4.0
0,2.841131969739423,0,37,0,1,2,0.0,0.0,1369.0,0.0,1.0,4.0
0,3.1001344086021505,0,44,0,1,2,0.0,0.0,1936.0,0.0,1.0,4.0
0,4.956896551724138,0,45,0,1,2,0.0,0.0,2025.0,0.0,1.0,4.0
0,0.9247069738194628,0,0,0,2,2,0.0,0.0,0.0,0.0,4.0,4.0
0,-0.5691176470588234,0,1,0,2,2,0.0,0.0,1.0,0.0,4.0,4.0
0,-1.0152925531914894,0,2,0,2,2,0.0,0.0,4.0,0.0,4.0,4.0
0,-0.10023923444976097,0,3,0,2,2,0.0,0.0,9.0,0.0,4.0,4.0
0,2.7561290322580647,0,6,0,2,2,0.0,0.0,36.0,0.0,4.0,4.0
0,0.22205410940363296,0,7,0,2,2,0.0,0.0,49.0,0.0,4.0,4.0
0,1.168613022616326,0,8,0,2,2,0.0,0.0,64.0,0.0,4.0,4.0
0,2.4,0,9,0,2,2,0.0,0.0,81.0,0.0,4.0,4.0
0,0.9929315476190477,0,10,0,2,2,0.0,0.0,100.0,0.0,4.0,4.0
0,-3.0,0,11,0,2,2,0.0,0.0,121.0,0.0,4.0,4.0
0,1.0976695830296535,0,12,0,2,2,0.0,0.0,144.0,0.0,4.0,4.0
0,2.6376556509986284,0,14,0,2,2,0.0,0.0,196.0,0.0,4.0,4.0
0,0.7022403680276019,0,17,0,2,2,0.0,0.0,289.0,0.0,4.0,4.0
0,0.9866354825683132,0,18,0,2,2,0.0,0.0,324.0,0.0,4.0,4.0
0,1.1077482514982515,0,19,0,2,2,0.0,0.0,361.0,0.0,4.0,4.0
0,-0.6,0,21,0,2,2,0.0,0.0,441.0,0.0,4.0,4.0
0,2.625,0,23,0,2,2,0.0,0.0,529.0,0.0,4.0,4.0
0,0.013316722037652265,0,24,0,2,2,0.0,0.0,576.0,0.0,4.0,4.0
0,0.7000000000000001,0,26,0,2,2,0.0,0.0,676.0,0.0,4.0,4.0
0,1.9519304468362686,0,27,0,2,2,0.0,0.0,729.0,0.0,4.0,4.0
0,0.2707746478873239,0,28,0,2,2,0.0,0.0,784.0,0.0,4.0,4.0
0,-4.825,0,29,0,2,2,0.0,0.0,841.0,0.0,4.0,4.0
0,-0.5491573033707865,0,30,0,2,2,0.0,0.0,900.0,0.0,4.0,4.0
0,1.042879746835443,0,32,0,2,2,0.0,0.0,1024.0,0.0,4.0,4.0
0,1.0767146838544117,0,33,0,2,2,0.0,0.0,1089.0,0.0,4.0,4.0
0,3.0,0,34,0,2,2,0.0,0.0,1156.0,0.0,4.0,4.0
0,-2.0608024691358025,0,36,0,2,2,0.0,0.0,1296.0,0.0,4.0,4.0
0,-0.11069199215266629,0,37,0,2,2,0.0,0.0,1369.0,0.0,4.0,4.0
0,1.2818181818181817,0,38,0,2,2,0.0,0.0,1444.0,0.0,4.0,4.0
0,-3.707865168539326,0,39,0,2,2,0.0,0.0,1521.0,0.0,4.0,4.0
0,2.1,0,43,0,2,2,0.0,0.0,1849.0,0.0,4.0,4.0
0,1.444088669950739,0,44,0,2,2,0.0,0.0,1936.0,0.0,4.0,4.0
0,2.435294117647059,0,45,0,2,2,0.0,0.0,2025.0,0.0,4.0,4.0
0,-1.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.5,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,-10.293822476516842,0,2,1,0,0,0.0,0.0,4.0,1.0,0.0,0.0
0,-1.7,0,3,1,0,0,0.0,0.0,9.0,1.0,0.0,0.0
0,-1.0,0,5,1,0,0,0.0,0.0,25.0,1.0,0.0,0.0
0,9.5,0,6,1,0,0,0.0,0.0,36.0,1.0,0.0,0.0
0,-0.13636363636363635,0,7,1,0,0,0.0,0.0,49.0,1.0,0.0,0.0
0,-2.9425287356321848,0,10,1,0,0,0.0,0.0,100.0,1.0,0.0,0.0
0,-1.0,0,11,1,0,0,0.0,0.0,121.0,1.0,0.0,0.0
0,-1.0,0,13,1,0,0,0.0,0.0,169.0,1.0,0.0,0.0
0,50.0,0,14,1,0,0,0.0,0.0,196.0,1.0,0.0,0.0
0,-0.9,0,17,1,0,0,0.0,0.0,289.0,1.0,0.0,0.0
0,24.75,0,18,1,0,0,0.0,0.0,324.0,1.0,0.0,0.0
0,-0.25,0,21,1,0,0,0.0,0.0,441.0,1.0,0.0,0.0
0,-0.625,0,24,1,0,0,0.0,0.0,576.0,1.0,0.0,0.0
0,0.0,0,26,1,0,0,0.0,0.0,676.0,1.0,0.0,0.0
0,-1.0,0,29,1,0,0,0.0,0.0,841.0,1.0,0.0,0.0
0,0.0,0,30,1,0,0,0.0,0.0,900.0,1.0,0.0,0.0
0,-1.0,0,32,1,0,0,0.0,0.0,1024.0,1.0,0.0,0.0
0,-1.0,0,33,1,0,0,0.0,0.0,1089.0,1.0,0.0,0.0
0,-1.0,0,34,1,0,0,0.0,0.0,1156.0,1.0,0.0,0.0
0,-9.688722182530233,0,37,1,0,0,0.0,0.0,1369.0,1.0,0.0,0.0
0,-1.0,0,38,1,0,0,0.0,0.0,1444.0,1.0,0.0,0.0
0,-100.0,0,43,1,0,0,0.0,0.0,1849.0,1.0,0.0,0.0
0,-25.0,0,44,1,0,0,0.0,0.0,1936.0,1.0,0.0,0.0
0,-4.7727272727272725,0,45,1,0,0,0.0,0.0,2025.0,1.0,0.0,0.0
0,13.280368653782574,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0
0,-0.6,0,1,1,1,0,0.0,0.0,1.0,1.0,1.0,0.0
0,6.6651276789785685,0,2,1,1,0,0.0,0.0,4.0,1.0,1.0,0.0
0,2.280220714692555,0,3,1,1,0,0.0,0.0,9.0,1.0,1.0,0.0
0,1.15147046359861,0,5,1,1,0,0.0,0.0,25.0,1.0,1.0,0.0
0,-0.7916666666666666,0,6,1,1,0,0.0,0.0,36.0,1.0,1.0,0.0
0,5.095790949867402,0,7,1,1,0,0.0,0.0,49.0,1.0,1.0,0.0
0,-0.9090909090909091,0,10,1,1,0,0.0,0.0,100.0,1.0,1.0,0.0
0,-0.8333333333333334,0,11,1,1,0,0.0,0.0,121.0,1.0,1.0,0.0
0,14.716566902805724,0,12,1,1,0,0.0,0.0,144.0,1.0,1.0,0.0
0,2.2916666666666665,0,14,1,1,0,0.0,0.0,196.0,1.0,1.0,0.0
0,-1.0,0,16,1,1,0,0.0,0.0,256.0,1.0,1.0,0.0
0,-0.9054745743852232,0,17,1,1,0,0.0,0.0,289.0,1.0,1.0,0.0
0,3.4516400336417155,0,18,1,1,0,0.0,0.0,324.0,1.0,1.0,0.0
0,9.566666666666666,0,19,1,1,0,0.0,0.0,361.0,1.0,1.0,0.0
0,-1.0,0,21,1,1,0,0.0,0.0,441.0,1.0,1.0,0.0
0,2.0467553827751197,0,22,1,1,0,0.0,0.0,484.0,1.0,1.0,0.0
0,1.3899434354367926,0,24,1,1,0,0.0,0.0,576.0,1.0,1.0,0.0
0,3.5454793308739285,0,26,1,1,0,0.0,0.0,676.0,1.0,1.0,0.0
0,-0.5,0,28,1,1,0,0.0,0.0,784.0,1.0,1.0,0.0
0,4.444444444444445,0,29,1,1,0,0.0,0.0,841.0,1.0,1.0,0.0
0,3.25,0,30,1,1,0,0.0,0.0,900.0,1.0,1.0,0.0
0,-0.16666666666666666,0,33,1,1,0,0.0,0.0,1089.0,1.0,1.0,0.0
0,-0.09736842105263159,0,34,1,1,0,0.0,0.0,1156.0,1.0,1.0,0.0
0,-1.0,0,36,1,1,0,0.0,0.0,1296.0,1.0,1.0,0.0
0,-2.0520833333333335,0,37,1,1,0,0.0,0.0,1369.0,1.0,1.0,0.0
0,9.545454545454545,0,38,1,1,0,0.0,0.0,1444.0,1.0,1.0,0.0
0,-1.0,0,39,1,1,0,0.0,0.0,1521.0,1.0,1.0,0.0
0,16.84593152610352,0,43,1,1,0,0.0,0.0,1849.0,1.0,1.0,0.0
0,-5.284084212034768,0,44,1,1,0,0.0,0.0,1936.0,1.0,1.0,0.0
0,-1.0,0,45,1,1,0,0.0,0.0,2025.0,1.0,1.0,0.0
0,0.9583333333333334,0,0,1,2,0,0.0,0.0,0.0,1.0,4.0,0.0
0,4.878378378378378,0,1,1,2,0,0.0,0.0,1.0,1.0,4.0,0.0
0,-0.10416666666666674,0,2,1,2,0,0.0,0.0,4.0,1.0,4.0,0.0
0,12.093026493997954,0,3,1,2,0,0.0,0.0,9.0,1.0,4.0,0.0
0,-0.5,0,5,1,2,0,0.0,0.0,25.0,1.0,4.0,0.0
0,-0.10996168582375476,0,6,1,2,0,0.0,0.0,36.0,1.0,4.0,0.0
0,0.7435413245758073,0,7,1,2,0,0.0,0.0,49.0,1.0,4.0,0.0
0,8.10126582278481,0,9,1,2,0,0.0,0.0,81.0,1.0,4.0,0.0
0,1.1353343363161625,0,10,1,2,0,0.0,0.0,100.0,1.0,4.0,0.0
0,0.1750663129973475,0,11,1,2,0,0.0,0.0,121.0,1.0,4.0,0.0
0,3.702583424470169,0,12,1,2,0,0.0,0.0,144.0,1.0,4.0,0.0
0,0.6482758620689655,0,14,1,2,0,0.0,0.0,196.0,1.0,4.0,0.0
0,-0.5255813953488372,0,17,1,2,0,0.0,0.0,289.0,1.0,4.0,0.0
0,0.0,0,18,1,2,0,0.0,0.0,324.0,1.0,4.0,0.0
0,6.497437671871234,0,19,1,2,0,0.0,0.0,361.0,1.0,4.0,0.0
0,-0.5,0,21,1,2,0,0.0,0.0,441.0,1.0,4.0,0.0
0,0.7333333333333334,0,22,1,2,0,0.0,0.0,484.0,1.0,4.0,0.0
0,2.627450980392157,0,24,1,2,0,0.0,0.0,576.0,1.0,4.0,0.0
0,0.0,0,27,1,2,0,0.0,0.0,729.0,1.0,4.0,0.0
0,0.0,0,28,1,2,0,0.0,0.0,784.0,1.0,4.0,0.0
0,0.6049494989101942,0,29,1,2,0,0.0,0.0,841.0,1.0,4.0,0.0
0,0.0,0,30,1,2,0,0.0,0.0,900.0,1.0,4.0,0.0
0,-0.75,0,32,1,2,0,0.0,0.0,1024.0,1.0,4.0,0.0
0,6.014117647058823,0,33,1,2,0,0.0,0.0,1089.0,1.0,4.0,0.0
0,-0.8571428571428571,0,34,1,2,0,0.0,0.0,1156.0,1.0,4.0,0.0
0,0.0,0,37,1,2,0,0.0,0.0,1369.0,1.0,4.0,0.0
0,10.61694990757466,0,43,1,2,0,0.0,0.0,1849.0,1.0,4.0,0.0
0,6.162547817674738,0,44,1,2,0,0.0,0.0,1936.0,1.0,4.0,0.0
0,32.666666666666664,0,45,1,2,0,0.0,0.0,2025.0,1.0,4.0,0.0
0,-53.31875,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0
0,-15.116279069767442,0,1,1,0,1,0.0,0.0,1.0,1.0,0.0,1.0
0,-5.352913752913754,0,2,1,0,1,0.0,0.0,4.0,1.0,0.0,1.0
